Lambda,Generated Packets,Q1#,Q1 Avg Wait,Q1 Drop Rate,Q2#,Q2 Avg Wait,Q2 Drop Rate,Q3#,Q3 Avg Wait,Q3 Drop Rate,Total Avg Wait Time,Total Avg Drop Rate,
8800,100330,33367,0.001434899268907175,0.08604309647256271,33563,0.001533255880338294,0.052736644519262285,33400,0.0016395524483139533,0.023233532934131735,0.0015359314541124884,0.053991826970995714,
8900,99720,33306,0.001625274575463878,0.09163514081546868,33082,0.0017306561349479568,0.05870261773774258,33332,0.0018796355233526125,0.025441017640705627,0.0017452564433527648,0.05858403529883674,
9000,100519,33164,0.0016870101652158279,0.10417923049089374,33774,0.0018655535392668454,0.062859003967549,33581,0.0020111878967038425,0.028468479199547363,0.0018553001035985898,0.06500263631751212,
9100,100235,33442,0.0019192413380043091,0.11288200466479277,33420,0.0021051112045730835,0.07238180730101736,33373,0.002280202181946526,0.029994306774937824,0.0021013944500471,0.07178131391230608,
9200,100180,33267,0.002280026960444497,0.1403793549162834,33507,0.0025701611192844647,0.08780254872116275,33406,0.002808334022608518,0.038196731126145,0.002553236692715447,0.08872030345378319,
9300,100267,33564,0.0024643082756447164,0.15322965081635084,33183,0.0027742333311131136,0.09860470722960551,33520,0.0031545894514114843,0.043764916467780426,0.002797642953328427,0.09855685320195079,
9400,99815,33019,0.0022785786219456238,0.1454314182743269,33391,0.0026356933015495923,0.09733161630379443,33405,0.0030720263082665384,0.04382577458464302,0.0026635862483365387,0.09533637228873416,
9500,99982,33526,0.0031261455011706344,0.20739127841078567,33255,0.003655016640054493,0.13243121335137573,33201,0.004249013638948757,0.06150417156109756,0.0036749238289292075,0.13401412254205758,
9600,100130,33143,0.005126008355050159,0.41251546329541683,33424,0.006891704461711578,0.2862015318334131,33563,0.009116570599350556,0.13544677174269285,0.007053021910173512,0.27747927693997804,
9700,100295,33506,0.005141557224987074,0.5519309974332955,33313,0.008249868455757746,0.4080389037312761,33476,0.013269126280909389,0.21827577966304218,0.008886765597754667,0.3927713245924523,
9800,99811,33379,0.004114119499200097,0.2867671290332245,33289,0.005045101817239414,0.1875394274384932,33143,0.005970004167480471,0.08412032706755575,0.005040881639104819,0.18638226247607978,
9900,100019,33296,0.0030444272393566666,0.8360163382988948,33385,0.007702191780090235,0.7329938595177475,33338,0.022422277262945843,0.48653188553602494,0.01105808697679457,0.6851398234335476,
10000,99877,32958,0.0011897243525021673,0.9374051823532982,33303,0.0037257483626540982,0.8934930787016184,33616,0.01969130098168705,0.7253093764873869,0.008262485925004026,0.8513771939485567,
